dataset,arch,budget,method,adaptive_ece_percent_mean,adaptive_ece_percent_std,ece_percent_mean,ece_percent_std,auroc_mean,auroc_std,brier_mean,brier_std,effective_n_mean,effective_n_std,is_capped
infographicvqa,mqt,1500,Temperature Scaling (TS),52.62594038961066,0.0,52.62594038961065,0.0,0.7688442211055276,0.0,0.2826214488671088,0.0,800.0,0.0,True
infographicvqa,mqt,1500,Trajectory Platt (5D),1.0796625194343508,0.0,0.29752202417876106,0.0,0.9296482412060302,0.0,0.004918931439649747,0.0,800.0,0.0,True
infographicvqa,mqt,1500,VCPS-5D (Our Method),1.1037922303925458,0.0,0.2850295459565407,0.0,0.7688442211055276,0.0,0.00496336858122607,0.0,800.0,0.0,True
infographicvqa,mqt,200,Naive Confidence (NC),75.50847510620953,0.0,75.50847510620952,0.0,0.7688442211055276,0.0,0.6535007745943673,0.0,200.0,0.0,False
infographicvqa,mqt,200,Platt Scaling (1D),1.121184159811698,0.20280527065711237,0.31700215313519664,0.2679385333509671,0.7688442211055276,0.0,0.005000913766846946,4.2698173703777894e-05,200.0,0.0,False
infographicvqa,mqt,200,Temperature Scaling (TS),52.62594038961066,0.0,52.62594038961065,0.0,0.7688442211055276,0.0,0.2826214488671088,0.0,200.0,0.0,False
infographicvqa,mqt,200,Trajectory Platt (5D),1.1293238933300018,0.24972385531120558,0.3714735500150709,0.28764340009751926,0.8663316582914573,0.08937097985985203,0.004978046124964152,6.0111703833927265e-05,200.0,0.0,False
infographicvqa,mqt,200,VCPS-5D (Our Method),1.1265694114210956,0.194029587865928,0.31551425967483515,0.27197123498866205,0.7678391959798996,0.028515097405248466,0.00503159099475735,5.9288373255900525e-05,200.0,0.0,False
infographicvqa,mqt,50,Naive Confidence (NC),75.50847510620953,0.0,75.50847510620952,0.0,0.7688442211055276,0.0,0.6535007745943673,0.0,50.0,0.0,False
infographicvqa,mqt,50,Platt Scaling (1D),2.1784674718277524,0.11593200056508625,1.6518097178393305,0.22845709465739344,0.7688442211055276,0.0,0.0055291115490647335,0.00041496738905787405,50.0,0.0,False
infographicvqa,mqt,50,Temperature Scaling (TS),52.62594038961066,0.0,52.62594038961065,0.0,0.7688442211055276,0.0,0.2826214488671088,0.0,50.0,0.0,False
infographicvqa,mqt,50,Trajectory Platt (5D),2.514198698895052,0.7494036975811252,1.869455163832754,0.47893812994816787,0.5738693467336684,0.33528171428462666,0.006069451299322884,0.0011207501585697335,50.0,0.0,False
infographicvqa,mqt,50,VCPS-5D (Our Method),4.274224440147831,2.920630606174521,3.9122810245574016,3.1959652726763537,0.7045226130653266,0.09302592043718258,0.032220854280695474,0.03617851490513816,50.0,0.0,False
infographicvqa,mqt,500,Naive Confidence (NC),75.50847510620953,0.0,75.50847510620952,0.0,0.7688442211055276,0.0,0.6535007745943673,0.0,500.0,0.0,False
infographicvqa,mqt,500,Platt Scaling (1D),1.1496643283122316,0.019959048052122615,0.34771382352764346,0.022695905018381046,0.7688442211055276,0.0,0.0049800043110566124,1.553814616321432e-05,500.0,0.0,False
infographicvqa,mqt,500,Temperature Scaling (TS),52.62594038961066,0.0,52.62594038961065,0.0,0.7688442211055276,0.0,0.2826214488671088,0.0,500.0,0.0,False
infographicvqa,mqt,500,Trajectory Platt (5D),1.1433569477951095,0.056973005197444075,0.37528718915637,0.0541781325922981,0.8402010050251256,0.11904351855144554,0.004972924437723138,4.047618099111956e-05,500.0,0.0,False
infographicvqa,mqt,500,VCPS-5D (Our Method),1.1487420972256128,0.021172888774021497,0.3514038133504732,0.0263535574314301,0.7658291457286432,0.011568707973086803,0.004984886745409526,1.8986490776623585e-05,500.0,0.0,False
infographicvqa,mqt,Full,Naive Confidence (NC),75.50847510620953,0.0,75.50847510620952,0.0,0.7688442211055276,0.0,0.6535007745943673,0.0,800.0,0.0,True
infographicvqa,mqt,Full,Platt Scaling (1D),1.1062767992217892,0.0,0.2848813627116738,0.0,0.7688442211055276,0.0,0.004963173700012237,0.0,800.0,0.0,True
infographicvqa,mqt,Full,Temperature Scaling (TS),52.62594038961066,0.0,52.62594038961065,0.0,0.7688442211055276,0.0,0.2826214488671088,0.0,800.0,0.0,True
infographicvqa,mqt,Full,Trajectory Platt (5D),1.0796625194343508,0.0,0.29752202417876106,0.0,0.9296482412060302,0.0,0.004918931439649747,0.0,800.0,0.0,True
infographicvqa,mqt,Full,VCPS-5D (Our Method),1.1037922303925458,0.0,0.2850295459565407,0.0,0.7688442211055276,0.0,0.00496336858122607,0.0,800.0,0.0,True
lego-puzzles,mqt,100,Naive Confidence (NC),33.79690906405449,0.0,34.59967818856239,0.0,0.5097031963470319,0.0,0.3474465793224569,0.0,100.0,0.0,False
lego-puzzles,mqt,100,Platt Scaling (1D),12.627688218848,1.009747896057096,6.157650475948371,5.923967353095158,0.5019406392694064,0.010629319038342234,0.19961741841244038,0.0052366227136480285,100.0,0.0,False
lego-puzzles,mqt,100,Temperature Scaling (TS),23.68164501928984,0.0,23.68164501928984,0.0,0.5097031963470319,0.0,0.25387403317443047,0.0,100.0,0.0,False
lego-puzzles,mqt,100,Trajectory Platt (5D),11.017276016133838,3.7575696032637587,9.457095843809658,4.922743537768993,0.57916032470827,0.027580534697920815,0.2007506644416203,0.01012800065127201,100.0,0.0,False
lego-puzzles,mqt,100,VCPS-5D (Our Method),9.15729299143652,0.9842430509122402,5.836789119582843,4.796117576914434,0.5773084728564181,0.036490793150979015,0.1986440631205561,0.005542547373063129,100.0,0.0,False
lego-puzzles,mqt,1000,Naive Confidence (NC),33.79690906405449,0.0,34.59967818856239,0.0,0.5097031963470319,0.0,0.3474465793224569,0.0,800.0,0.0,True
lego-puzzles,mqt,1000,Platt Scaling (1D),12.431595962461135,0.0,0.5988555592890434,0.0,0.490296803652968,0.0,0.19679366132066536,0.0,800.0,0.0,True
lego-puzzles,mqt,1000,Temperature Scaling (TS),23.68164501928984,0.0,23.68164501928984,0.0,0.5097031963470319,0.0,0.25387403317443047,0.0,800.0,0.0,True
lego-puzzles,mqt,1000,Trajectory Platt (5D),8.66693675145507,0.0,7.808009248226879,0.0,0.5932902080162354,0.0,0.19241282343328478,0.0,800.0,0.0,True
lego-puzzles,mqt,1000,VCPS-5D (Our Method),9.484833001034561,0.0,5.389126346819497,0.0,0.6130771182141045,0.0,0.19515843578444753,0.0,800.0,0.0,True
lego-puzzles,mqt,1500,Naive Confidence (NC),33.79690906405449,0.0,34.59967818856239,0.0,0.5097031963470319,0.0,0.3474465793224569,0.0,800.0,0.0,True
lego-puzzles,mqt,1500,Platt Scaling (1D),12.431595962461135,0.0,0.5988555592890434,0.0,0.490296803652968,0.0,0.19679366132066536,0.0,800.0,0.0,True
lego-puzzles,mqt,1500,Temperature Scaling (TS),23.68164501928984,0.0,23.68164501928984,0.0,0.5097031963470319,0.0,0.25387403317443047,0.0,800.0,0.0,True
lego-puzzles,mqt,1500,Trajectory Platt (5D),8.66693675145507,0.0,7.808009248226879,0.0,0.5932902080162354,0.0,0.19241282343328478,0.0,800.0,0.0,True
lego-puzzles,mqt,1500,VCPS-5D (Our Method),9.484833001034561,0.0,5.389126346819497,0.0,0.6130771182141045,0.0,0.19515843578444753,0.0,800.0,0.0,True
lego-puzzles,mqt,200,Naive Confidence (NC),33.79690906405449,0.0,34.59967818856239,0.0,0.5097031963470319,0.0,0.3474465793224569,0.0,200.0,0.0,False
lego-puzzles,mqt,200,Platt Scaling (1D),12.538964620286716,0.4239371388672195,4.38678003320108,2.3021626777555837,0.5019406392694064,0.010629319038342234,0.19813314266138884,0.0017287365968699712,200.0,0.0,False
lego-puzzles,mqt,200,Temperature Scaling (TS),23.68164501928984,0.0,23.68164501928984,0.0,0.5097031963470319,0.0,0.25387403317443047,0.0,200.0,0.0,False
lego-puzzles,mqt,200,Trajectory Platt (5D),8.831226835027337,0.7854742245999685,7.282228887453675,1.33361088354574,0.5834728564180619,0.016523351600037674,0.19594769669536835,0.0013851995391781556,200.0,0.0,False
lego-puzzles,mqt,200,VCPS-5D (Our Method),8.92105328965874,1.4626060513384218,5.1450235574001875,0.9906220635541462,0.5744926433282598,0.039448143563182186,0.1967109398485753,0.001466276490997409,200.0,0.0,False
lego-puzzles,mqt,50,Naive Confidence (NC),33.79690906405449,0.0,34.59967818856239,0.0,0.5097031963470319,0.0,0.3474465793224569,0.0,50.0,0.0,False
lego-puzzles,mqt,50,Platt Scaling (1D),13.101477686402493,0.8024539949294851,7.3990023359933685,4.513095730930386,0.5019406392694064,0.010629319038342234,0.2017304134253836,0.005012154490665733,50.0,0.0,False
lego-puzzles,mqt,50,Temperature Scaling (TS),23.68164501928984,0.0,23.68164501928984,0.0,0.5097031963470319,0.0,0.25387403317443047,0.0,50.0,0.0,False
lego-puzzles,mqt,50,Trajectory Platt (5D),13.13155033569783,2.314129041060146,9.615448340587317,2.688774538019925,0.5753297818366312,0.03435311893224159,0.20469902431023174,0.009492996338019366,50.0,0.0,False
lego-puzzles,mqt,50,VCPS-5D (Our Method),11.997849919541306,3.3237300025318737,8.318722254683303,5.233682632331439,0.5761161846778285,0.04284823467519677,0.20282794733845916,0.009259619006784646,50.0,0.0,False
lego-puzzles,mqt,500,Naive Confidence (NC),33.79690906405449,0.0,34.59967818856239,0.0,0.5097031963470319,0.0,0.3474465793224569,0.0,500.0,0.0,False
lego-puzzles,mqt,500,Platt Scaling (1D),12.358875775002861,0.13835598746173478,1.7928688902026102,1.434164541087488,0.49417808219178083,0.008678802652396416,0.19685014307068424,0.0001692448924488266,500.0,0.0,False
lego-puzzles,mqt,500,Temperature Scaling (TS),23.68164501928984,0.0,23.68164501928984,0.0,0.5097031963470319,0.0,0.25387403317443047,0.0,500.0,0.0,False
lego-puzzles,mqt,500,Trajectory Platt (5D),8.334028767421843,1.2144786385453379,5.699598181620241,0.8471155048907785,0.5906265854895991,0.015514613211993187,0.19270601419132616,0.0014666866403461225,500.0,0.0,False
lego-puzzles,mqt,500,VCPS-5D (Our Method),8.99173486863268,1.5086486072247391,4.57759571435098,2.717681761340793,0.6088660578386607,0.010089256555291647,0.19535414234355902,0.00020376840400879902,500.0,0.0,False
lego-puzzles,mqt,Full,Naive Confidence (NC),33.79690906405449,0.0,34.59967818856239,0.0,0.5097031963470319,0.0,0.3474465793224569,0.0,800.0,0.0,True
lego-puzzles,mqt,Full,Platt Scaling (1D),12.431595962461135,0.0,0.5988555592890434,0.0,0.490296803652968,0.0,0.19679366132066536,0.0,800.0,0.0,True
lego-puzzles,mqt,Full,Temperature Scaling (TS),23.68164501928984,0.0,23.68164501928984,0.0,0.5097031963470319,0.0,0.25387403317443047,0.0,800.0,0.0,True
lego-puzzles,mqt,Full,Trajectory Platt (5D),8.66693675145507,0.0,7.808009248226879,0.0,0.5932902080162354,0.0,0.19241282343328478,0.0,800.0,0.0,True
lego-puzzles,mqt,Full,VCPS-5D (Our Method),9.484833001034561,0.0,5.389126346819497,0.0,0.6130771182141045,0.0,0.19515843578444753,0.0,800.0,0.0,True
mmbench,mqt,100,Naive Confidence (NC),15.265591666102406,0.0,15.377306565642357,0.0,0.8284873021715127,0.0,0.18655801505823588,0.0,100.0,0.0,False
mmbench,mqt,100,Platt Scaling (1D),9.066790318081505,0.571493597533856,7.736738385051434,1.1788923162500673,0.8284873021715127,0.0,0.15235104975743632,0.0019139476010817714,100.0,0.0,False
mmbench,mqt,100,Temperature Scaling (TS),10.46048037814142,0.2421532244695534,8.814457068883097,0.5698313260711887,0.8284873021715127,0.0,0.15736103072329252,0.001605508386519905,100.0,0.0,False
mmbench,mqt,100,Trajectory Platt (5D),9.906327222287654,1.1190960476809595,9.391944563388824,1.1627008832802528,0.8115568641884432,0.011565235469316324,0.16121085658167503,0.004393978536743352,100.0,0.0,False
mmbench,mqt,100,VCPS-5D (Our Method),8.74386542016352,1.0119615481142434,7.809533592191061,0.7680117354002833,0.827972027972028,0.000963677432788931,0.1531899279825133,0.0029078150886525976,100.0,0.0,False
mmbench,mqt,1000,Naive Confidence (NC),15.265591666102406,0.0,15.377306565642357,0.0,0.8284873021715127,0.0,0.18655801505823588,0.0,800.0,0.0,True
mmbench,mqt,1000,Platt Scaling (1D),8.383029989595075,0.0,8.110271335057416,0.0,0.8284873021715127,0.0,0.15027455754447486,0.0,800.0,0.0,True
mmbench,mqt,1000,Temperature Scaling (TS),10.24177716644628,0.0,9.81222010648625,0.0,0.8284873021715127,0.0,0.1560235433043403,0.0,800.0,0.0,True
mmbench,mqt,1000,Trajectory Platt (5D),7.51429508626461,0.0,10.421996250748633,0.0,0.8185498711814502,0.0,0.15426371314071766,0.0,800.0,0.0,True
mmbench,mqt,1000,VCPS-5D (Our Method),7.6282873666601745,0.0,6.7826541643616824,0.0,0.8292234081707767,0.0,0.14998397628516696,0.0,800.0,0.0,True
mmbench,mqt,1500,Naive Confidence (NC),15.265591666102406,0.0,15.377306565642357,0.0,0.8284873021715127,0.0,0.18655801505823588,0.0,800.0,0.0,True
mmbench,mqt,1500,Platt Scaling (1D),8.383029989595075,0.0,8.110271335057416,0.0,0.8284873021715127,0.0,0.15027455754447486,0.0,800.0,0.0,True
mmbench,mqt,1500,Temperature Scaling (TS),10.24177716644628,0.0,9.81222010648625,0.0,0.8284873021715127,0.0,0.1560235433043403,0.0,800.0,0.0,True
mmbench,mqt,1500,Trajectory Platt (5D),7.51429508626461,0.0,10.421996250748633,0.0,0.8185498711814502,0.0,0.15426371314071766,0.0,800.0,0.0,True
mmbench,mqt,1500,VCPS-5D (Our Method),7.6282873666601745,0.0,6.7826541643616824,0.0,0.8292234081707767,0.0,0.14998397628516696,0.0,800.0,0.0,True
mmbench,mqt,200,Naive Confidence (NC),15.265591666102406,0.0,15.377306565642357,0.0,0.8284873021715127,0.0,0.18655801505823588,0.0,200.0,0.0,False
mmbench,mqt,200,Platt Scaling (1D),8.676732279675381,0.43039640404132645,7.772718818899212,1.210515469350712,0.8284873021715127,0.0,0.15092413329936052,0.0009322455860020716,200.0,0.0,False
mmbench,mqt,200,Temperature Scaling (TS),10.273005257188919,0.03600967692592634,9.396650755229498,0.6305987808724065,0.8284873021715127,0.0,0.15630294004365755,0.0006499949453576597,200.0,0.0,False
mmbench,mqt,200,Trajectory Platt (5D),9.573395916074515,1.471333573515629,8.346680846065283,0.5264536761329186,0.8172494172494172,0.002450003369670791,0.156107749825211,0.0029334296963775056,200.0,0.0,False
mmbench,mqt,200,VCPS-5D (Our Method),8.313569692634806,1.3608852337125785,8.21790551543431,0.35235420532503087,0.8290516501042816,0.0004798824000884684,0.15087170138114928,0.001179424394019839,200.0,0.0,False
mmbench,mqt,50,Naive Confidence (NC),15.265591666102406,0.0,15.377306565642357,0.0,0.8284873021715127,0.0,0.18655801505823588,0.0,50.0,0.0,False
mmbench,mqt,50,Platt Scaling (1D),9.763616409508916,1.7396915950609126,8.664978922865012,2.0351381625639746,0.8284873021715127,0.0,0.15476003621569134,0.006254035327814937,50.0,0.0,False
mmbench,mqt,50,Temperature Scaling (TS),10.616100958066582,0.43329101977031775,9.197093994812573,0.4197760830001323,0.8284873021715127,0.0,0.157782867848436,0.0027080548299728553,50.0,0.0,False
mmbench,mqt,50,Trajectory Platt (5D),9.373992920294404,0.7617673609993426,9.078232705965636,1.04255882797048,0.8068703226597963,0.018488614494773178,0.1614364518862419,0.005116331502309976,50.0,0.0,False
mmbench,mqt,50,VCPS-5D (Our Method),8.741528844469327,1.8403849635385008,8.318214642424596,2.125912906350922,0.8264262053735738,0.002225968530004516,0.15613077038185919,0.0074556618706479345,50.0,0.0,False
mmbench,mqt,500,Naive Confidence (NC),15.265591666102406,0.0,15.377306565642357,0.0,0.8284873021715127,0.0,0.18655801505823588,0.0,500.0,0.0,False
mmbench,mqt,500,Platt Scaling (1D),8.440494372371173,0.14810748874784926,7.137881870133633,0.8209657998544868,0.8284873021715127,0.0,0.15061168399843972,0.00036561661914177325,500.0,0.0,False
mmbench,mqt,500,Temperature Scaling (TS),10.25294323138487,0.020936979072300042,9.813703897786786,0.3580825983614748,0.8284873021715127,0.0,0.1561643184748105,0.00035242070566472196,500.0,0.0,False
mmbench,mqt,500,Trajectory Platt (5D),8.340977963805198,0.9348071346637139,8.17614362835884,1.364543265445467,0.8201447675131887,0.004657159341455593,0.15438721399013994,0.00192681539884527,500.0,0.0,False
mmbench,mqt,500,VCPS-5D (Our Method),8.159874597952399,0.2636749729619348,7.374158035907103,0.7128780585919094,0.8291743344374923,0.00022286715893242938,0.15031805061587622,0.0005734286504396529,500.0,0.0,False
mmbench,mqt,Full,Naive Confidence (NC),15.265591666102406,0.0,15.377306565642357,0.0,0.8284873021715127,0.0,0.18655801505823588,0.0,800.0,0.0,True
mmbench,mqt,Full,Platt Scaling (1D),8.383029989595075,0.0,8.110271335057416,0.0,0.8284873021715127,0.0,0.15027455754447486,0.0,800.0,0.0,True
mmbench,mqt,Full,Temperature Scaling (TS),10.24177716644628,0.0,9.81222010648625,0.0,0.8284873021715127,0.0,0.1560235433043403,0.0,800.0,0.0,True
mmbench,mqt,Full,Trajectory Platt (5D),7.51429508626461,0.0,10.421996250748633,0.0,0.8185498711814502,0.0,0.15426371314071766,0.0,800.0,0.0,True
mmbench,mqt,Full,VCPS-5D (Our Method),7.6282873666601745,0.0,6.7826541643616824,0.0,0.8292234081707767,0.0,0.14998397628516696,0.0,800.0,0.0,True
mmmu,mqt,100,Naive Confidence (NC),52.24052442800861,0.0,52.24052442800861,0.0,0.31470588235294117,0.0,0.3669483455024958,0.0,100.0,0.0,False
mmmu,mqt,100,Platt Scaling (1D),2.0795555854350907,0.17302498706503905,0.4668265261201102,0.2758589481457527,0.3888235294117647,0.1657320971558668,0.01192461852728106,0.0004125400428544234,100.0,0.0,False
mmmu,mqt,100,Temperature Scaling (TS),49.31810870233828,0.0,49.31810870233828,0.0,0.31470588235294117,0.0,0.25556138201678297,0.0,100.0,0.0,False
mmmu,mqt,100,Trajectory Platt (5D),2.1474805118936446,0.37577925022042397,0.8751620359856153,0.5768349421526426,0.4447058823529412,0.2281109424734477,0.0128064153415055,0.0011033338290294163,100.0,0.0,False
mmmu,mqt,100,VCPS-5D (Our Method),2.908648639165284,1.512977342223014,1.71650085732302,2.177310691306992,0.28764705882352937,0.03438787506603298,0.021640612718722894,0.01790055141677218,100.0,0.0,False
mmmu,mqt,1000,Naive Confidence (NC),52.24052442800861,0.0,52.24052442800861,0.0,0.31470588235294117,0.0,0.3669483455024958,0.0,685.0,0.0,True
mmmu,mqt,1000,Platt Scaling (1D),2.1358841370083774,0.0,0.15583689721625962,0.0,0.31470588235294117,0.0,0.011516184766006736,0.0,685.0,0.0,True
mmmu,mqt,1000,Temperature Scaling (TS),49.31810870233828,0.0,49.31810870233828,0.0,0.31470588235294117,0.0,0.25556138201678297,0.0,685.0,0.0,True
mmmu,mqt,1000,Trajectory Platt (5D),2.041928707161745,0.0,0.22968390948399034,0.0,0.7235294117647059,0.0,0.011611726044979285,0.0,685.0,0.0,True
mmmu,mqt,1000,VCPS-5D (Our Method),2.1452032032600266,0.0,0.14948429123070264,0.0,0.3647058823529412,0.0,0.01151465697298761,0.0,685.0,0.0,True
mmmu,mqt,1500,Naive Confidence (NC),52.24052442800861,0.0,52.24052442800861,0.0,0.31470588235294117,0.0,0.3669483455024958,0.0,685.0,0.0,True
mmmu,mqt,1500,Platt Scaling (1D),2.1358841370083774,0.0,0.15583689721625962,0.0,0.31470588235294117,0.0,0.011516184766006736,0.0,685.0,0.0,True
mmmu,mqt,1500,Temperature Scaling (TS),49.31810870233828,0.0,49.31810870233828,0.0,0.31470588235294117,0.0,0.25556138201678297,0.0,685.0,0.0,True
mmmu,mqt,1500,Trajectory Platt (5D),2.041928707161745,0.0,0.22968390948399034,0.0,0.7235294117647059,0.0,0.011611726044979285,0.0,685.0,0.0,True
mmmu,mqt,1500,VCPS-5D (Our Method),2.1452032032600266,0.0,0.14948429123070264,0.0,0.3647058823529412,0.0,0.01151465697298761,0.0,685.0,0.0,True
mmmu,mqt,200,Naive Confidence (NC),52.24052442800861,0.0,52.24052442800861,0.0,0.31470588235294117,0.0,0.3669483455024958,0.0,200.0,0.0,False
mmmu,mqt,200,Platt Scaling (1D),2.3546114497726207,0.04177450516711385,0.35553150535211975,0.008593579060353353,0.3888235294117647,0.1657320971558668,0.011645556578610708,8.690888235699662e-05,200.0,0.0,False
mmmu,mqt,200,Temperature Scaling (TS),49.31810870233828,0.0,49.31810870233828,0.0,0.31470588235294117,0.0,0.25556138201678297,0.0,200.0,0.0,False
mmmu,mqt,200,Trajectory Platt (5D),2.4508123498027237,0.12204353153458687,0.5025596719201001,0.20789295094358184,0.48117647058823526,0.15052675675198046,0.012177636598458072,0.00038627587267144005,200.0,0.0,False
mmmu,mqt,200,VCPS-5D (Our Method),2.3715805844255664,0.05929067931069033,0.3595103167962569,0.016682363587121964,0.3023529411764706,0.05031905126704221,0.011690529984719106,0.00010194297890417729,200.0,0.0,False
mmmu,mqt,50,Naive Confidence (NC),52.24052442800861,0.0,52.24052442800861,0.0,0.31470588235294117,0.0,0.3669483455024958,0.0,50.0,0.0,False
mmmu,mqt,50,Platt Scaling (1D),2.9770641872089896,0.30447506442917427,0.9939637900939052,0.18802911636741584,0.3888235294117647,0.1657320971558668,0.012992347610281285,0.0014290656340258333,50.0,0.0,False
mmmu,mqt,50,Temperature Scaling (TS),49.31810870233828,0.0,49.31810870233828,0.0,0.31470588235294117,0.0,0.25556138201678297,0.0,50.0,0.0,False
mmmu,mqt,50,Trajectory Platt (5D),2.8456742782577225,0.37417924882407894,1.2621109876458516,0.33430167003711003,0.4211764705882353,0.21586512192814267,0.014234409052425253,0.00201126884467325,50.0,0.0,False
mmmu,mqt,50,VCPS-5D (Our Method),4.163995946267641,1.6400767162562366,3.1180507267483764,2.538169639108351,0.27705882352941175,0.04852495523209492,0.0325090789354151,0.023973137971933726,50.0,0.0,False
mmmu,mqt,500,Naive Confidence (NC),52.24052442800861,0.0,52.24052442800861,0.0,0.31470588235294117,0.0,0.3669483455024958,0.0,500.0,0.0,False
mmmu,mqt,500,Platt Scaling (1D),2.2314656162600874,0.026500828366755692,0.24569466723709996,0.00318851542758486,0.3888235294117647,0.16573209715586676,0.011554323732711286,4.3566138388541785e-05,500.0,0.0,False
mmmu,mqt,500,Temperature Scaling (TS),49.31810870233828,0.0,49.31810870233828,0.0,0.31470588235294117,0.0,0.25556138201678297,0.0,500.0,0.0,False
mmmu,mqt,500,Trajectory Platt (5D),2.1890753998893566,0.11818778663726939,0.2219517978935687,0.058975487036171385,0.6276470588235294,0.0814445700650423,0.011770064686752419,0.0002713010987843878,500.0,0.0,False
mmmu,mqt,500,VCPS-5D (Our Method),2.2320559642547493,0.02700142773727195,0.24050776926114334,0.005090791278218195,0.33647058823529413,0.026843774609657957,0.011562138960361318,4.005507118915929e-05,500.0,0.0,False
mmmu,mqt,Full,Naive Confidence (NC),52.24052442800861,0.0,52.24052442800861,0.0,0.31470588235294117,0.0,0.3669483455024958,0.0,685.0,0.0,True
mmmu,mqt,Full,Platt Scaling (1D),2.1358841370083774,0.0,0.15583689721625962,0.0,0.31470588235294117,0.0,0.011516184766006736,0.0,685.0,0.0,True
mmmu,mqt,Full,Temperature Scaling (TS),49.31810870233828,0.0,49.31810870233828,0.0,0.31470588235294117,0.0,0.25556138201678297,0.0,685.0,0.0,True
mmmu,mqt,Full,Trajectory Platt (5D),2.041928707161745,0.0,0.22968390948399034,0.0,0.7235294117647059,0.0,0.011611726044979285,0.0,685.0,0.0,True
mmmu,mqt,Full,VCPS-5D (Our Method),2.1452032032600266,0.0,0.14948429123070264,0.0,0.3647058823529412,0.0,0.01151465697298761,0.0,685.0,0.0,True
pope,mqt,100,Naive Confidence (NC),6.183339579086097,0.0,7.039790301310086,0.0,0.8178365937859609,0.0,0.10299302327987161,0.0,100.0,0.0,False
pope,mqt,100,Platt Scaling (1D),5.694245958075845,0.9481061017649365,5.330142433441867,1.0174263931207699,0.8178365937859609,0.0,0.101857979636565,0.001226717146221193,100.0,0.0,False
pope,mqt,100,Temperature Scaling (TS),5.7243617835380665,0.2754797374160866,5.502351244848442,0.5425185562836058,0.8178365937859609,0.0,0.10178359976918108,0.0003214568833488055,100.0,0.0,False
pope,mqt,100,Trajectory Platt (5D),5.056560892621782,0.6182351561345379,4.382418887313163,1.0197621211505106,0.7935673187571922,0.01137738603860822,0.10462402608285895,0.002140299004889435,100.0,0.0,False
pope,mqt,100,VCPS-5D (Our Method),5.356349766174029,1.2420521911960003,4.810056447528403,0.7254543170468615,0.8165017261219791,0.003304370387764877,0.10150840901364633,0.00093927744836683,100.0,0.0,False
pope,mqt,1000,Naive Confidence (NC),6.183339579086097,0.0,7.039790301310086,0.0,0.8178365937859609,0.0,0.10299302327987161,0.0,1000.0,0.0,False
pope,mqt,1000,Platt Scaling (1D),4.77293242979057,0.10251285904949406,4.954209259028865,0.3216519988247318,0.8178365937859609,0.0,0.10068374360393165,0.0001481173404630491,1000.0,0.0,False
pope,mqt,1000,Temperature Scaling (TS),5.418704502165324,0.024403199467212727,5.839057200147384,0.21606498107414543,0.8178365937859609,0.0,0.10140916845368106,1.0603996863556952e-05,1000.0,0.0,False
pope,mqt,1000,Trajectory Platt (5D),5.34471753954566,0.13890795049262483,5.057610130374322,0.36627535794398175,0.8191484464902187,0.002439545019961248,0.10050892697016729,0.0002664071646302568,1000.0,0.0,False
pope,mqt,1000,VCPS-5D (Our Method),5.12142687168403,0.47764462980764816,4.687685708921039,0.49040648316164404,0.8163636363636364,0.0017699648752899765,0.10043955779704898,0.00016606998265851665,1000.0,0.0,False
pope,mqt,1500,Naive Confidence (NC),6.183339579086097,0.0,7.039790301310086,0.0,0.8178365937859609,0.0,0.10299302327987161,0.0,1481.0,0.0,True
pope,mqt,1500,Platt Scaling (1D),4.792881775351178,0.0,4.371662935418316,0.0,0.8178365937859609,0.0,0.10069843840568553,0.0,1481.0,0.0,True
pope,mqt,1500,Temperature Scaling (TS),5.435905289118204,0.0,5.859337982927565,0.0,0.8178365937859609,0.0,0.10141668747634039,0.0,1481.0,0.0,True
pope,mqt,1500,Trajectory Platt (5D),5.5890611641490535,0.0,3.9525329343713542,0.0,0.818354430379747,0.0,0.10075378539529312,0.0,1481.0,0.0,True
pope,mqt,1500,VCPS-5D (Our Method),5.217964260959788,0.0,4.901052170325127,0.0,0.8159953970080555,0.0,0.10044974226072982,0.0,1481.0,0.0,True
pope,mqt,200,Naive Confidence (NC),6.183339579086097,0.0,7.039790301310086,0.0,0.8178365937859609,0.0,0.10299302327987161,0.0,200.0,0.0,False
pope,mqt,200,Platt Scaling (1D),4.906963859253868,0.3262461535654452,5.0839428746957065,0.6334412412142918,0.8178365937859609,0.0,0.10085032927552076,0.0004104500190325303,200.0,0.0,False
pope,mqt,200,Temperature Scaling (TS),5.4872119782603415,0.14208886115545416,5.793180701205014,0.47155927982045115,0.8178365937859609,0.0,0.10153361215214404,0.00017967219077021025,200.0,0.0,False
pope,mqt,200,Trajectory Platt (5D),5.277123155619576,1.0220202011253077,4.341468261579942,0.7147731602664252,0.811910241657077,0.003864654808459915,0.10211905176358778,0.001395312611993997,200.0,0.0,False
pope,mqt,200,VCPS-5D (Our Method),5.231017355005859,0.34989875612031696,4.833087553062292,0.7902600796349386,0.8180322209436135,0.0029096521177217707,0.10060924056834904,0.0003464292546927852,200.0,0.0,False
pope,mqt,50,Naive Confidence (NC),6.183339579086097,0.0,7.039790301310086,0.0,0.8178365937859609,0.0,0.10299302327987161,0.0,50.0,0.0,False
pope,mqt,50,Platt Scaling (1D),7.216912633838321,1.4030452009693573,6.079232657109875,1.3222133838752925,0.8178365937859609,0.0,0.10448426633880548,0.0022732884762008414,50.0,0.0,False
